#1 2     3     4  		5  		 6   		 7   		8   	 9  10 11 12  13  14  15 	16   17   18 	 19 	20 	 21 	22 23 24 25 26 27 28 29 30 31 32 33	34	 35	 36	 37
#n rc[x] rc[y] rc[z] rec[r] rec[fi] rec[z] Jcpar  Jx Jy Jz |J| Jc  U   N 	A_ax A_ay A_az B_Jx B_Jy B_Jz Bx By Bz Tx Ty Tz mx my mz Ex Ey Ez loss eJx eJy eJz
#step: 0
255	0.002	0.00714286	5e-07	0	0	0	0	8.704e+08	7.9696e+09	0	8.01699e+09	2.72e+10	3.13272e-12	30	0	-3.12869e-05	0	0	0	-0.00726008	0	0	0.000561639	0	0	-3.75438e+07
276	0.002	0.00771429	5e-07	0	0	0	0	1.3736e+09	7.7112e+09	0	7.83258e+09	2.72e+10	1.52275e-12	30	0	-3.12869e-05	0	0	0	-0.00725782	0	0	0.000563905	0	0	-3.69026e+07
297	0.002	0.00828571	5e-07	0	0	0	0	1.9584e+09	7.344e+09	0	7.60064e+09	2.72e+10	5.99679e-13	30	0	-3.12869e-05	0	0	0	-0.00725819	0	0	0.000563533	0	0	-3.59506e+07
318	0.002	0.00885714	5e-07	0	0	0	0	2.7472e+09	6.8272e+09	0	7.3592e+09	2.72e+10	2.20451e-13	30	0	-3.12869e-05	0	0	0	-0.0072442	0	0	0.000577526	0	0	-3.46062e+07
339	0.002	0.00942857	5e-07	0	0	0	0	3.74e+09	6.1336e+09	0	7.18392e+09	2.72e+10	1.04417e-13	30	0	-3.12869e-05	0	0	0	-0.00721203	0	0	0.00060969	0	0	-3.27527e+07
360	0.002	0.01	5e-07	0	0	0	0	5.2224e+09	5.2224e+09	0	7.38559e+09	2.72e+10	2.46326e-13	30	0	-3.12869e-05	0	0	0	-0.007156	0	0	0.000665719	0	0	-3.0192e+07
381	0.002	0.0105714	5e-07	0	0	0	0	7.8064e+09	4.1072e+09	0	8.82094e+09	2.72e+10	6.06082e-11	30	0	-3.12869e-05	0	0	0	-0.00690773	0	0	0.000913991	0	0	-2.64695e+07
402	0.002	0.0111429	5e-07	0	0	0	0	1.20768e+10	1.9584e+09	0	1.22346e+10	2.72e+10	1.53748e-06	30	0	-3.12869e-05	0	0	0	-0.00622466	0	0	0.00159707	0	0	-2.07886e+07
423	0.002	0.0117143	5e-07	0	0	0	0	3.03416e+10	2.04e+08	0	3.03423e+10	2.72e+10	2.60057e+06	30	0	-3.12869e-05	0	0	0	0.00157664	0	0	0.00939837	0	0	-8.66903e+06


