#1 2     3     4 		5  6  7  8  9 10 11 12
#n rc[x] rc[y] rc[z] Jy Ex Ey Ez P Bx By Bz
#step: 0
8	-0.0363002	-0.00190241	0.00111111	-1.11326e+08	1.98624e-10	-5.23337e-06	4.04486e-09	2.98616e-07	-0.000110285	-1.99327e-06	0.0242716
9	-0.035701	-0.00187101	0.00155556	9.22793e+07	8.40858e-11	1.68844e-07	3.16161e-12	7.8554e-09	-8.37803e-05	-3.11436e-06	0.0242717
10	-0.0360006	-0.00188671	0.00155556	4.56937e+06	0	0	0	0	-8.21306e-05	-5.20517e-06	0.0242717
11	-0.0363002	-0.00190241	0.00155556	-1.09836e+08	5.00632e-10	-4.09008e-06	8.98215e-09	2.30258e-07	-8.20261e-05	-6.04218e-06	0.0242718
12	-0.035701	-0.00187101	0.002	9.3428e+07	-3.90133e-11	2.11741e-07	3.91611e-12	9.9738e-09	1.16696e-05	-3.43958e-06	0.0242718
13	-0.0360006	-0.00188671	0.002	5.26974e+06	0	0	0	0	1.32062e-05	-3.31364e-06	0.0242719
14	-0.0363002	-0.00190241	0.002	-1.0839e+08	-1.71732e-09	-3.209e-06	6.77458e-09	1.78277e-07	1.10782e-05	-2.16729e-06	0.0242719
15	-0.035701	-0.00187101	0.00244444	9.23024e+07	-3.59462e-11	1.69618e-07	9.52595e-12	7.8934e-09	0.000105517	7.64928e-07	0.0242717
16	-0.0360006	-0.00188671	0.00244444	4.48938e+06	0	0	0	0	0.000104341	2.13027e-06	0.0242717
17	-0.0363002	-0.00190241	0.00244444	-1.0976e+08	9.89954e-10	-4.03828e-06	6.89535e-09	2.27184e-07	0.000104791	2.64082e-06	0.0242718
18	-0.035701	-0.00187101	0.00288889	9.65294e+07	1.0574e-10	3.84902e-07	0	1.87322e-08	0.000125957	-1.12106e-06	0.0242717
19	-0.0360006	-0.00188671	0.00288889	6.32784e+06	0	0	0	0	0.000125528	-1.82059e-06	0.0242717
20	-0.0363002	-0.00190241	0.00288889	-1.12038e+08	-5.80097e-11	-5.88144e-06	1.21675e-08	3.37744e-07	0.000125424	-8.35111e-07	0.0242717
21	-0.035701	-0.00187101	0.00333333	9.39436e+07	-1.78953e-10	2.34179e-07	1.03769e-10	1.10916e-08	0.000861796	3.4414e-06	0.0242716
22	-0.0360006	-0.00188671	0.00333333	-2.20868e+06	0	0	0	0	0.000107283	3.58724e-06	0.0242717
23	-0.0363002	-0.00190241	0.00333333	-1.07711e+08	-6.94364e-10	-2.8606e-06	2.92329e-09	1.57926e-07	1.4389e-05	3.13018e-06	0.0242717
24	-0.035701	-0.00187101	0.00377778	1.50088e+08	3.29114e-07	0.00123933	3.86545e-07	9.37804e-05	0.000796145	5.21214e-06	0.0242714
25	-0.0360006	-0.00188671	0.00377778	2.8249e+07	1.01816e-19	6.5985e-17	-6.2652e-20	9.47593e-19	4.12663e-05	5.91341e-06	0.0242715
26	-0.0363002	-0.00190241	0.00377778	-1.36225e+08	6.22332e-09	-0.000210358	2.64654e-08	1.46876e-05	-5.12125e-05	4.42186e-06	0.0242715


#step: 6
0	-0.035701	-0.00187101	0.000222222	1.50556e+08	4.22554e-08	0.00131199	1.20779e-07	9.95882e-05	-0.00131687	-2.50753e-07	0.0267307
1	-0.0360006	-0.00188671	0.000222222	3.67019e+07	-6.58961e-18	7.9414e-15	1.54631e-17	1.4817e-16	-4.93848e-05	1.08812e-06	0.0267306
2	-0.0363002	-0.00190241	0.000222222	-1.41972e+08	-1.10381e-07	-0.0004481	1.68463e-07	3.26072e-05	0.000206688	1.32873e-06	0.0267306
3	-0.035701	-0.00187101	0.000666667	1.10018e+08	-8.75508e-11	4.2158e-06	3.99986e-10	2.33842e-07	-0.0013897	-1.31377e-06	0.0267307
4	-0.0360006	-0.00188671	0.000666667	-3.23535e+06	0	0	0	0	-0.000120759	-2.27862e-07	0.0267308
5	-0.0363002	-0.00190241	0.000666667	-1.21674e+08	7.29202e-09	-2.66181e-05	1.95056e-08	1.66001e-06	0.000130254	4.08564e-07	0.0267308
6	-0.035701	-0.00187101	0.00111111	1.05602e+08	-5.55438e-10	1.99199e-06	-6.45399e-11	1.06057e-07	-0.000135797	-6.56274e-07	0.0267307
7	-0.0360006	-0.00188671	0.00111111	6.68238e+06	0	0	0	0	-0.000134295	-1.45853e-06	0.0267307
8	-0.0363002	-0.00190241	0.00111111	-1.22317e+08	-3.46862e-10	-2.93157e-05	2.57477e-08	1.83791e-06	-0.000135413	-2.56862e-06	0.0267307
9	-0.035701	-0.00187101	0.00155556	1.02344e+08	5.21454e-10	1.12265e-06	1.89544e-11	5.79281e-08	-9.7214e-05	-3.76108e-06	0.0267307
10	-0.0360006	-0.00188671	0.00155556	5.01553e+06	0	0	0	0	-9.39554e-05	-5.90721e-06	0.0267306
11	-0.0363002	-0.00190241	0.00155556	-1.21136e+08	4.22596e-09	-2.45465e-05	5.32114e-08	1.52406e-06	-8.99869e-05	-6.77646e-06	0.0267306
12	-0.035701	-0.00187101	0.002	1.02897e+08	-2.42054e-10	1.2389e-06	0	6.42711e-08	1.54468e-05	-4.54258e-06	0.0267309
13	-0.0360006	-0.00188671	0.002	5.69294e+06	0	0	0	0	1.68843e-05	-4.84649e-06	0.026731
14	-0.0363002	-0.00190241	0.002	-1.19951e+08	-9.94301e-09	-2.05064e-05	4.13039e-08	1.26076e-06	1.36084e-05	-3.53438e-06	0.026731
15	-0.035701	-0.00187101	0.00244444	1.0223e+08	-3.47953e-10	1.09998e-06	5.57767e-11	5.66947e-08	0.00012012	1.14638e-06	0.026731
16	-0.0360006	-0.00188671	0.00244444	4.92965e+06	0	0	0	0	0.000118248	2.51176e-06	0.026731
17	-0.0363002	-0.00190241	0.00244444	-1.21311e+08	3.82049e-09	-2.52025e-05	2.94648e-08	1.56704e-06	0.000113755	2.89849e-06	0.026731
