#1	2	3 4 5    6    7    8 9	10		 11  12   13
#n i j k X[0] X[1] X[2] J dJ av_dAa Aa0 snAy us
#step: 0
189	0	9	0	0.000285714	0.00514286	5e-07	3.12256e+10	3.12256e+10	-4.46956e-05	0
190	1	9	0	0.000857143	0.00514286	5e-07	1.99104e+10	1.99104e+10	-4.0226e-05	0
191	2	9	0	0.00142857	0.00514286	5e-07	1.09616e+10	1.09616e+10	-3.57564e-05	0
192	3	9	0	0.002	0.00514286	5e-07	8.0784e+09	8.0784e+09	-3.12869e-05	0
193	4	9	0	0.00257143	0.00514286	5e-07	5.8752e+09	5.8752e+09	-2.68173e-05	0
194	5	9	0	0.00314286	0.00514286	5e-07	4.4064e+09	4.4064e+09	-2.23478e-05	0
195	6	9	0	0.00371429	0.00514286	5e-07	3.2368e+09	3.2368e+09	-1.78782e-05	0
196	7	9	0	0.00428571	0.00514286	5e-07	2.2848e+09	2.2848e+09	-1.34087e-05	0
197	8	9	0	0.00485714	0.00514286	5e-07	1.4688e+09	1.4688e+09	-8.93911e-06	0
198	9	9	0	0.00542857	0.00514286	5e-07	7.072e+08	7.072e+08	-4.46956e-06	0
199	10	9	0	0.006	0.00514286	5e-07	0	0	6.78426e-21	0
200	11	9	0	0.00657143	0.00514286	5e-07	-7.072e+08	-7.072e+08	4.46956e-06	0
201	12	9	0	0.00714286	0.00514286	5e-07	-1.4688e+09	-1.4688e+09	8.93911e-06	0
202	13	9	0	0.00771429	0.00514286	5e-07	-2.2848e+09	-2.2848e+09	1.34087e-05	0
203	14	9	0	0.00828571	0.00514286	5e-07	-3.2368e+09	-3.2368e+09	1.78782e-05	0
204	15	9	0	0.00885714	0.00514286	5e-07	-4.4064e+09	-4.4064e+09	2.23478e-05	0
205	16	9	0	0.00942857	0.00514286	5e-07	-5.8752e+09	-5.8752e+09	2.68173e-05	0
206	17	9	0	0.01	0.00514286	5e-07	-8.0784e+09	-8.0784e+09	3.12869e-05	0
207	18	9	0	0.0105714	0.00514286	5e-07	-1.09616e+10	-1.09616e+10	3.57564e-05	0
208	19	9	0	0.0111429	0.00514286	5e-07	-1.99104e+10	-1.99104e+10	4.0226e-05	0
209	20	9	0	0.0117143	0.00514286	5e-07	-3.12256e+10	-3.12256e+10	4.46956e-05	0
210	0	10	0	0.000285714	0.00571429	5e-07	3.12256e+10	3.12256e+10	-4.46956e-05	0
211	1	10	0	0.000857143	0.00571429	5e-07	2.01824e+10	2.01824e+10	-4.0226e-05	0
212	2	10	0	0.00142857	0.00571429	5e-07	1.10704e+10	1.10704e+10	-3.57564e-05	0
213	3	10	0	0.002	0.00571429	5e-07	8.16e+09	8.16e+09	-3.12869e-05	0
214	4	10	0	0.00257143	0.00571429	5e-07	5.9568e+09	5.9568e+09	-2.68173e-05	0
215	5	10	0	0.00314286	0.00571429	5e-07	4.4608e+09	4.4608e+09	-2.23478e-05	0
216	6	10	0	0.00371429	0.00571429	5e-07	3.2912e+09	3.2912e+09	-1.78782e-05	0
217	7	10	0	0.00428571	0.00571429	5e-07	2.312e+09	2.312e+09	-1.34087e-05	0
218	8	10	0	0.00485714	0.00571429	5e-07	1.496e+09	1.496e+09	-8.93911e-06	0
219	9	10	0	0.00542857	0.00571429	5e-07	7.072e+08	7.072e+08	-4.46956e-06	0
220	10	10	0	0.006	0.00571429	5e-07	0	0	6.78426e-21	0
221	11	10	0	0.00657143	0.00571429	5e-07	-7.072e+08	-7.072e+08	4.46956e-06	0
222	12	10	0	0.00714286	0.00571429	5e-07	-1.496e+09	-1.496e+09	8.93911e-06	0
223	13	10	0	0.00771429	0.00571429	5e-07	-2.312e+09	-2.312e+09	1.34087e-05	0
224	14	10	0	0.00828571	0.00571429	5e-07	-3.2912e+09	-3.2912e+09	1.78782e-05	0
225	15	10	0	0.00885714	0.00571429	5e-07	-4.4608e+09	-4.4608e+09	2.23478e-05	0
226	16	10	0	0.00942857	0.00571429	5e-07	-5.9568e+09	-5.9568e+09	2.68173e-05	0
227	17	10	0	0.01	0.00571429	5e-07	-8.16e+09	-8.16e+09	3.12869e-05	0
228	18	10	0	0.0105714	0.00571429	5e-07	-1.10704e+10	-1.10704e+10	3.57564e-05	0
229	19	10	0	0.0111429	0.00571429	5e-07	-2.01824e+10	-2.01824e+10	4.0226e-05	0
230	20	10	0	0.0117143	0.00571429	5e-07	-3.12256e+10	-3.12256e+10	4.46956e-05	0
231	0	11	0	0.000285714	0.00628571	5e-07	3.12528e+10	3.12528e+10	-4.46956e-05	0
232	1	11	0	0.000857143	0.00628571	5e-07	2.01552e+10	2.01552e+10	-4.0226e-05	0
233	2	11	0	0.00142857	0.00628571	5e-07	1.10704e+10	1.10704e+10	-3.57564e-05	0
234	3	11	0	0.002	0.00628571	5e-07	8.16e+09	8.16e+09	-3.12869e-05	0
235	4	11	0	0.00257143	0.00628571	5e-07	5.9568e+09	5.9568e+09	-2.68173e-05	0
236	5	11	0	0.00314286	0.00628571	5e-07	4.4608e+09	4.4608e+09	-2.23478e-05	0
237	6	11	0	0.00371429	0.00628571	5e-07	3.2912e+09	3.2912e+09	-1.78782e-05	0
238	7	11	0	0.00428571	0.00628571	5e-07	2.312e+09	2.312e+09	-1.34087e-05	0
239	8	11	0	0.00485714	0.00628571	5e-07	1.496e+09	1.496e+09	-8.93911e-06	0
240	9	11	0	0.00542857	0.00628571	5e-07	7.072e+08	7.072e+08	-4.46956e-06	0
241	10	11	0	0.006	0.00628571	5e-07	0	0	6.78426e-21	0
242	11	11	0	0.00657143	0.00628571	5e-07	-7.072e+08	-7.072e+08	4.46956e-06	0
243	12	11	0	0.00714286	0.00628571	5e-07	-1.496e+09	-1.496e+09	8.93911e-06	0
244	13	11	0	0.00771429	0.00628571	5e-07	-2.312e+09	-2.312e+09	1.34087e-05	0
245	14	11	0	0.00828571	0.00628571	5e-07	-3.2912e+09	-3.2912e+09	1.78782e-05	0
246	15	11	0	0.00885714	0.00628571	5e-07	-4.4608e+09	-4.4608e+09	2.23478e-05	0
247	16	11	0	0.00942857	0.00628571	5e-07	-5.9568e+09	-5.9568e+09	2.68173e-05	0
248	17	11	0	0.01	0.00628571	5e-07	-8.16e+09	-8.16e+09	3.12869e-05	0
249	18	11	0	0.0105714	0.00628571	5e-07	-1.10704e+10	-1.10704e+10	3.57564e-05	0
250	19	11	0	0.0111429	0.00628571	5e-07	-2.01552e+10	-2.01552e+10	4.0226e-05	0
251	20	11	0	0.0117143	0.00628571	5e-07	-3.12528e+10	-3.12528e+10	4.46956e-05	0
252	0	12	0	0.000285714	0.00685714	5e-07	3.11984e+10	3.11984e+10	-4.46956e-05	0
253	1	12	0	0.000857143	0.00685714	5e-07	1.99376e+10	1.99376e+10	-4.0226e-05	0
254	2	12	0	0.00142857	0.00685714	5e-07	1.09616e+10	1.09616e+10	-3.57564e-05	0
255	3	12	0	0.002	0.00685714	5e-07	8.0784e+09	8.0784e+09	-3.12869e-05	0
256	4	12	0	0.00257143	0.00685714	5e-07	5.8752e+09	5.8752e+09	-2.68173e-05	0
257	5	12	0	0.00314286	0.00685714	5e-07	4.4064e+09	4.4064e+09	-2.23478e-05	0
258	6	12	0	0.00371429	0.00685714	5e-07	3.2368e+09	3.2368e+09	-1.78782e-05	0
259	7	12	0	0.00428571	0.00685714	5e-07	2.2848e+09	2.2848e+09	-1.34087e-05	0
260	8	12	0	0.00485714	0.00685714	5e-07	1.4688e+09	1.4688e+09	-8.93911e-06	0
261	9	12	0	0.00542857	0.00685714	5e-07	7.072e+08	7.072e+08	-4.46956e-06	0
262	10	12	0	0.006	0.00685714	5e-07	0	0	6.78426e-21	0
263	11	12	0	0.00657143	0.00685714	5e-07	-7.072e+08	-7.072e+08	4.46956e-06	0
264	12	12	0	0.00714286	0.00685714	5e-07	-1.4688e+09	-1.4688e+09	8.93911e-06	0
265	13	12	0	0.00771429	0.00685714	5e-07	-2.2848e+09	-2.2848e+09	1.34087e-05	0
266	14	12	0	0.00828571	0.00685714	5e-07	-3.2368e+09	-3.2368e+09	1.78782e-05	0
267	15	12	0	0.00885714	0.00685714	5e-07	-4.4064e+09	-4.4064e+09	2.23478e-05	0
268	16	12	0	0.00942857	0.00685714	5e-07	-5.8752e+09	-5.8752e+09	2.68173e-05	0
269	17	12	0	0.01	0.00685714	5e-07	-8.0784e+09	-8.0784e+09	3.12869e-05	0
270	18	12	0	0.0105714	0.00685714	5e-07	-1.09616e+10	-1.09616e+10	3.57564e-05	0
271	19	12	0	0.0111429	0.00685714	5e-07	-1.99104e+10	-1.99104e+10	4.0226e-05	0
272	20	12	0	0.0117143	0.00685714	5e-07	-3.12256e+10	-3.12256e+10	4.46956e-05	0
273	0	13	0	0.000285714	0.00742857	5e-07	3.11984e+10	3.11984e+10	-4.46956e-05	0
